,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,s_centroid,rmse,labels
809,0.92372727394104,0.04362321272492409,0.032721348106861115,-0.025271877646446228,0.01794424094259739,-0.0032716288696974516,-0.0016469318652525544,0.008994541130959988,-0.03263627737760544,-0.057863783091306686,-0.029440302401781082,-0.004604958929121494,0.014455406926572323,0.009824421256780624,0.00952773354947567,0.04549301043152809,0.026948649436235428,0.009864638559520245,0.04950714856386185,0.020001381635665894,0.9669790863990784,0.9441133737564087,0.0
810,0.9805587530136108,0.048089321702718735,0.012697089463472366,-0.016295842826366425,0.0378153920173645,-0.01753850094974041,-0.03303026035428047,0.037704311311244965,0.00966649129986763,-0.028433963656425476,-0.018013808876276016,0.001769128954038024,0.022735970094799995,-0.038848862051963806,-0.08206122368574142,-0.0025939748156815767,0.028222493827342987,-0.01395474560558796,-0.011209191754460335,0.012566737830638885,0.9543713927268982,0.9785979390144348,0.0
811,0.9658063650131226,0.020235177129507065,0.0004844005743507296,0.02391483075916767,0.027878450229763985,-0.028288282454013824,-0.07695172727108002,-0.008324850350618362,-0.006481253542006016,0.006425824947655201,-0.0008518591639585793,-0.014582348987460136,0.012932558543980122,-0.020258517935872078,-0.07173724472522736,-0.053747598081827164,-0.0015361304394900799,-0.011251588352024555,-0.008955348283052444,0.019970200955867767,0.9443285465240479,0.9806960821151733,0.0
812,0.9364624619483948,-0.0046015032567083836,-0.03218644857406616,0.008333399891853333,0.024776777252554893,0.03527757152915001,-0.013955996371805668,-0.02497948333621025,-0.03324173763394356,-0.007878519594669342,0.00017615611432120204,0.006018129177391529,-0.02301017940044403,-0.04346605762839317,-0.07205406576395035,-0.03495841100811958,-0.018061373382806778,-0.015584689565002918,-0.016133446246385574,-0.0065903440117836,0.9460497498512268,0.9669017195701599,0.0
813,0.8940032124519348,-0.01889522187411785,-0.031301237642765045,0.0006247530691325665,5.4999454732751474e-05,0.02000233717262745,-0.0038417584728449583,-0.020468099042773247,-0.0252744872123003,-0.022316794842481613,0.005599753465503454,-0.019227640703320503,-0.022053176537156105,-0.016649765893816948,-0.028425145894289017,-0.03427991643548012,-0.0009425612515769899,-0.009076545014977455,-0.04142339527606964,-0.025758687406778336,0.9541815519332886,0.9339622855186462,0.0
814,0.8873857259750366,-0.04299170523881912,-0.027406509965658188,0.03420902043581009,0.0018151209224015474,-0.003889345331117511,-0.01689380407333374,-2.1121482859598473e-05,0.009965624660253525,-0.01461056713014841,-0.0007150929304771125,-0.03827399015426636,-0.028632162138819695,-0.007731696590781212,-0.022869223728775978,-0.006569250486791134,0.02757350355386734,-0.013164885342121124,-0.010715178214013577,-0.03152204304933548,0.9579774141311646,0.9417911171913147,0.0
815,0.9044115543365479,-0.02821260318160057,-0.05090484023094177,0.030367158353328705,0.01222272776067257,0.0214536152780056,-0.0014917072840034962,-0.0120247732847929,0.010161458514630795,0.037652067840099335,0.010893231257796288,-0.047865308821201324,-0.034664981067180634,-0.01681843027472496,-0.03931330889463425,0.008676577359437943,0.019132627174258232,-0.002706115832552314,-0.0005162363522686064,-0.0018937159329652786,0.9437445998191833,0.9436759352684021,0.0
816,0.8936980366706848,-0.04093119502067566,-0.04511038213968277,0.019603703171014786,0.030710697174072266,0.039011720567941666,0.020779328420758247,-0.02785469777882099,0.01432021800428629,0.02884066291153431,-0.025375308468937874,-0.04932912066578865,-0.052168987691402435,-0.026374133303761482,-0.03451235219836235,-0.009444734081625938,0.012054581195116043,0.0036435832735151052,-0.011121816001832485,-0.014066130854189396,0.9567457437515259,0.9475107789039612,0.0
817,0.9123732447624207,-0.02335086464881897,-0.016180481761693954,0.014099548570811749,0.005804732907563448,0.01616925187408924,0.007252476643770933,0.02290993742644787,0.026382137089967728,0.0036874283105134964,-0.00703534297645092,-0.047893647104501724,-0.011999907903373241,0.012934003956615925,0.011445723474025726,0.018680058419704437,0.04663359746336937,0.02396336942911148,0.014727136120200157,-0.029912913218140602,0.9568924903869629,0.9501595497131348,0.0
818,0.902441680431366,-0.008844489231705666,-0.010636999271810055,-0.01829988695681095,-0.02623002603650093,0.005135682411491871,0.02142040990293026,0.006175635848194361,-0.004550275392830372,-0.02162712626159191,-0.007226109970360994,-0.002470147330313921,0.027298089116811752,0.052536532282829285,0.03795823082327843,-0.011576490476727486,0.05148926004767418,0.05462943762540817,0.019860712811350822,-0.01099331583827734,0.9578405618667603,0.9400457739830017,0.0
819,0.9588748812675476,0.009395533241331577,-0.017013296484947205,-0.04974352568387985,-0.027111265808343887,-0.0091044707223773,0.029540959745645523,0.002700736280530691,0.006879969034343958,-0.0074418457224965096,-0.044984400272369385,-0.010905438102781773,0.01468601543456316,0.05763036012649536,0.05307091772556305,-0.0064837997779250145,0.025525817647576332,0.012527965940535069,-0.03419140353798866,-0.0354657843708992,0.9635654091835022,0.977366030216217,0.0
820,0.9317734241485596,-0.02200930006802082,-0.011930630542337894,-0.04206549748778343,-0.03062061406672001,-0.01683557592332363,0.03630377724766731,0.020969904959201813,-0.016070451587438583,-0.028842750936746597,-0.02839043363928795,0.02012052573263645,0.02548394724726677,0.024610349908471107,0.026271052658557892,-0.014785649254918098,-0.00031563849188387394,-0.022612331435084343,0.012093755416572094,-0.014024529606103897,0.978114664554596,0.9764516949653625,0.0
821,0.8943911790847778,-0.05002351850271225,0.0012294334592297673,0.017244191840291023,0.018675992265343666,-0.01703014224767685,0.017781497910618782,0.0052201468497514725,-0.024229494854807854,-0.028959035873413086,0.002590664429590106,-0.017944321036338806,-0.014316494576632977,0.014184459112584591,0.014308705925941467,-0.02740180864930153,-0.015263097360730171,0.0034451899118721485,0.02377130463719368,-0.011827457696199417,0.9839930534362793,0.9520361423492432,0.0
822,0.9101365208625793,-0.018142778426408768,-0.019513433799147606,-0.009415851905941963,0.017782345414161682,-0.003704944858327508,0.010387794114649296,-0.009730326011776924,-0.020577235147356987,-0.012884250842034817,-0.012758705765008926,-0.026752492412924767,-0.011602452024817467,0.029911547899246216,0.05713014304637909,-0.024909811094403267,-0.03514663502573967,0.00464022159576416,0.02395896427333355,0.02154671959578991,0.968849241733551,0.9551226496696472,0.0
823,0.9099727869033813,0.0017670291708782315,-0.013559901155531406,-0.045616526156663895,-0.00666300393640995,-0.01186438836157322,-0.007051863241940737,-0.018343957141041756,-0.008928957395255566,-0.01726474240422249,0.004322191700339317,-0.048030514270067215,-0.018428459763526917,-0.014231724664568901,0.02065061219036579,0.004783719778060913,-0.006672320421785116,0.03356252238154411,0.02317972294986248,-0.0073251137509942055,0.9739652872085571,0.9468957781791687,0.0
824,0.9465869665145874,0.016104867681860924,0.009999663569033146,-0.04326502978801727,0.021716473624110222,0.0001628750906093046,0.01760905422270298,0.019074782729148865,0.010646054521203041,-0.016072498634457588,0.015361656434834003,-0.005582491401582956,0.03512880206108093,0.004147139843553305,-0.016236694529652596,-0.010205918923020363,-0.007269183173775673,0.024083465337753296,0.014248735271394253,-0.014182263053953648,0.9826371073722839,0.978920578956604,0.0
825,0.9301124215126038,-0.006189208477735519,0.014522925950586796,0.0016153327887877822,0.031486716121435165,0.00042623234912753105,0.009962275624275208,0.058815184980630875,0.012775333598256111,-0.026852384209632874,0.006282375194132328,0.006851914804428816,0.0206011813133955,0.022876808419823647,0.011210579425096512,-0.009976268745958805,0.028088420629501343,0.03795647248625755,0.02332296594977379,-0.0065843937918543816,0.9795648455619812,0.9855016469955444,0.0
826,0.9114343523979187,-0.010619601234793663,-0.0054492587223649025,0.006248588673770428,-0.012990734539926052,0.0014817811315879226,0.007163635455071926,0.029793523252010345,0.03576863184571266,0.021500887349247932,0.028034694492816925,-0.03158538043498993,-0.03495834767818451,0.010417127050459385,0.005071762949228287,-0.02831960655748844,-0.02178812026977539,0.011202346533536911,0.022951727733016014,0.006659411359578371,0.9636573195457458,0.9537317156791687,0.0
827,0.9160687923431396,0.008825480006635189,0.004848035518079996,0.003173589240759611,-0.033485665917396545,0.0014290817780420184,-0.005561720114201307,-0.002732235938310623,0.016283491626381874,0.019547857344150543,0.04985157772898674,0.015043639577925205,-0.02758992835879326,0.008449974469840527,0.01798720844089985,-0.030117474496364594,-0.029932904988527298,0.008393511176109314,0.005514195654541254,-0.018016183748841286,0.953445315361023,0.9464585781097412,0.0
828,0.8844071626663208,-0.031569704413414,-0.02427288517355919,0.020048821344971657,-0.021389976143836975,0.03062213771045208,0.008412182331085205,-0.001948425080627203,-0.04172876104712486,-0.006984390784054995,0.051157694309949875,0.042646318674087524,-0.013473906554281712,-0.03752587363123894,0.004425730090588331,0.015944264829158783,-0.00985574908554554,0.017795126885175705,0.031053101643919945,-0.027716314420104027,0.9488006830215454,0.9317743182182312,0.0
829,0.8738476037979126,-0.0378945916891098,-0.00135582045186311,0.02217690460383892,-0.037492815405130386,0.0009192058932967484,0.009528989903628826,0.007564048282802105,-0.05491836369037628,-0.02959912084043026,0.002680704230442643,0.02204897627234459,0.0003016389673575759,-0.022469213232398033,0.0023445766419172287,0.019234558567404747,0.011466527357697487,0.04271473363041878,0.021648835390806198,-0.029001504182815552,0.9584689140319824,0.922042191028595,0.0
830,0.8869979977607727,-0.021857036277651787,0.0028184386901557446,0.0005887298611924052,-0.031948987394571304,-0.025574548169970512,0.01376408338546753,0.02139795385301113,-0.03279244899749756,-0.010504505597054958,0.021626967936754227,0.01087068859487772,-0.05589382350444794,-0.04643890634179115,0.009062113240361214,0.01772260293364525,0.006886564195156097,0.04684651643037796,0.027998611330986023,-0.03795145824551582,0.9658119082450867,0.9301902055740356,0.0
831,0.9283844232559204,-0.0005133164231665432,-0.026091283187270164,-0.016792064532637596,-0.01404700055718422,-0.04073945805430412,-0.032307058572769165,0.0002781057555694133,0.010326051153242588,0.01371037121862173,0.017232753336429596,-0.02108161710202694,-0.09087146818637848,-0.062799371778965,0.023075047880411148,0.03171585127711296,0.024434471502900124,0.027032608166337013,0.025069644674658775,-0.001165071502327919,0.9571026563644409,0.9550925493240356,0.0
832,0.9683713316917419,0.05489393323659897,-0.023265216499567032,-0.00755449291318655,0.01785927079617977,0.01601579040288925,0.007234189193695784,0.000603431195486337,0.010257270187139511,0.00791641790419817,-0.034816719591617584,-0.035429105162620544,-0.05094057694077492,-0.029100965708494186,-0.0105040417984128,0.03312554955482483,0.04184630885720253,-0.026831911876797676,-0.005071952473372221,0.05033409595489502,0.9313775897026062,0.9605273008346558,0.0
833,0.9627190828323364,0.05503568425774574,0.028074562549591064,0.024850862100720406,0.029495110735297203,0.05760165676474571,0.01635356806218624,0.03135579451918602,0.018145937472581863,0.01917182467877865,-0.04095493629574776,-0.0376308336853981,-0.014991539530456066,0.008682680316269398,-0.05896763131022453,0.003838839940726757,0.04472951963543892,-0.008046694099903107,-0.010304800234735012,0.014017492532730103,0.9369403719902039,0.9603907465934753,0.0
834,0.9313901662826538,0.030914930626749992,0.049974989145994186,0.021672064438462257,0.0008813543827272952,0.022368013858795166,0.012698987498879433,0.04973382502794266,0.011166681535542011,0.0308665968477726,-0.018962986767292023,-0.03225200995802879,-0.023873550817370415,-0.006555262021720409,-0.042881812900304794,-0.0003515642893034965,0.04443692788481712,0.011998381465673447,0.020462697371840477,-0.023982087150216103,0.9537374973297119,0.957214891910553,0.0
835,0.8948036432266235,-0.006784931290894747,-0.009799105115234852,-0.028676168993115425,-0.003670062404125929,-0.026118606328964233,-0.017170295119285583,0.03638416528701782,0.017578350380063057,0.05070807412266731,-0.015920795500278473,-0.03746379166841507,-0.019638705998659134,0.009221186861395836,-0.03792697563767433,-0.036161523312330246,0.037557657808065414,0.024447258561849594,0.0408586822450161,0.011337198317050934,0.9658547043800354,0.9368306994438171,0.0
836,0.8928943872451782,-0.023990876972675323,0.001090395962819457,0.02212170511484146,0.012364531867206097,-0.017032288014888763,-0.023543817922472954,0.017505941912531853,0.027052754536271095,0.04654821753501892,0.05375480651855469,0.01664770394563675,0.013033286668360233,0.03870422765612602,0.013100134208798409,-0.013331413269042969,0.034176476299762726,0.011634597554802895,0.011104244738817215,0.011479577049612999,0.9669609069824219,0.9437248706817627,0.0
837,0.9050076007843018,-0.001938424538820982,0.016960961744189262,0.04307860881090164,0.008144896477460861,-0.022648651152849197,0.0007127452990971506,0.015746435150504112,0.030692150816321373,0.0006938020815141499,0.020578384399414062,-0.014613046310842037,-0.019291354343295097,0.002489263191819191,0.028868481516838074,-0.02000332623720169,0.0010772901587188244,0.002907993271946907,-0.012871433049440384,0.011947693303227425,0.9602888822555542,0.9394873976707458,0.0
838,0.9569280743598938,0.03834148123860359,0.025603588670492172,0.01656056009232998,-0.0030046971514821053,-0.01809379644691944,0.004747898317873478,0.010893863625824451,0.015649862587451935,0.007571876049041748,0.017762498930096626,-0.019739387556910515,-0.0726330578327179,-0.04041162133216858,0.0016264637233689427,-0.04412383958697319,-0.011802956461906433,-0.0015515423147007823,-0.007066517602652311,-0.004128775093704462,0.9536905288696289,0.9612863063812256,0.0
839,0.9778409600257874,0.03390609845519066,0.01311173290014267,0.040937479585409164,0.005545175168663263,0.007836383767426014,0.01081699039787054,0.019722644239664078,0.002850339747965336,-0.0003404796589165926,0.015030749142169952,0.011129378341138363,-0.02052769437432289,-0.04507404565811157,-0.019930066540837288,-0.04718388244509697,-0.025181414559483528,-0.005321047734469175,-0.0007775042322464287,-0.0027492805384099483,0.9376997947692871,0.9758356213569641,0.0
840,0.9662104845046997,0.041399769484996796,-0.023455990478396416,-0.026697926223278046,-0.035552408546209335,0.03813544660806656,0.01858133263885975,0.055501505732536316,0.029267074540257454,-0.04271581023931503,0.022946635261178017,0.0445634126663208,0.028098562732338905,0.011175233870744705,-0.00475948303937912,-0.02689131535589695,-0.01722908206284046,-0.02576981484889984,0.009072533808648586,0.04104866087436676,0.9318513870239258,0.9595101475715637,0.0
841,0.9413857460021973,0.03203042596578598,0.006188534665852785,-0.05991937965154648,-0.05935622379183769,0.031245673075318336,0.007978529669344425,0.03458523750305176,0.03551286458969116,-0.046539828181266785,-0.007356202695518732,0.035669393837451935,0.053325407207012177,0.05866916477680206,0.024802861735224724,0.009828208014369011,-0.01504451408982277,-0.024103421717882156,0.03616207093000412,0.06035511568188667,0.9556062817573547,0.9598185420036316,0.0
842,0.9427984356880188,0.035660021007061005,0.02808287739753723,0.01127553265541792,-0.013200905174016953,0.027063770219683647,0.023313775658607483,-0.012065679766237736,0.036074116826057434,0.0015426542377099395,0.008441433310508728,0.013487331569194794,0.022049948573112488,0.0342072919011116,0.032212045043706894,0.02321644127368927,0.0360322929918766,0.022937320172786713,0.06591107696294785,0.07616693526506424,0.9517458081245422,0.9565505385398865,0.0
843,0.9308817386627197,0.034577131271362305,0.002711677923798561,0.03700266405940056,0.024977590888738632,0.03005601093173027,0.011751199141144753,-0.011330817826092243,0.0017965846927836537,-0.022495204582810402,-0.004574980586767197,-0.005256929434835911,0.03022065944969654,0.057155050337314606,0.03863750025629997,0.053389716893434525,0.05582806095480919,0.003994164988398552,0.01911555789411068,0.03967808932065964,0.9393462538719177,0.9369149804115295,0.0
844,0.9444834589958191,0.07772839069366455,0.03398143872618675,0.02363114431500435,0.05198928713798523,0.0005637454451061785,-0.029492024332284927,-0.061891376972198486,-0.06513407081365585,-0.052341680973768234,0.006546566262841225,-0.006085261702537537,0.021157298237085342,0.02887495793402195,-0.0257417019456625,0.018868351355195045,0.026984622702002525,-0.01071212999522686,0.023841798305511475,0.019324015825986862,0.9452700018882751,0.9395698308944702,0.0
845,0.9525185227394104,0.06004083901643753,-0.001732893055304885,-0.015962902456521988,0.026659386232495308,0.01677110232412815,-0.006159383337944746,-0.02644338272511959,-0.027634387835860252,-0.03381882235407829,0.016566701233386993,-0.008128957822918892,0.019603708758950233,0.0021146240178495646,-0.06034866347908974,0.006612858735024929,-0.002320164116099477,0.01621355675160885,0.02046343684196472,-0.011646919883787632,0.9433537721633911,0.956701397895813,0.0
846,0.8946837782859802,-0.013058203272521496,-0.02954103611409664,-0.03908628597855568,-0.005625284742563963,0.018386827781796455,1.4891432329022791e-05,0.00045700278133153915,-0.01647311821579933,-0.03899514302611351,0.01872207783162594,0.0011023135157302022,0.03344966843724251,0.034862104803323746,-0.021340636536478996,0.006154782138764858,-0.0010748187778517604,-0.030359748750925064,-0.03740405663847923,-0.009245951659977436,0.9638895988464355,0.9344592094421387,0.0
847,0.9002521634101868,-0.026384834200143814,-0.017521094530820847,-0.0005403436371125281,0.015250959433615208,0.04046669602394104,0.023727796971797943,0.007087801117449999,0.012590513564646244,0.014553367160260677,-0.00388553855009377,-0.024627283215522766,-0.04068475961685181,-0.026378648355603218,-0.022675735875964165,-0.014344502240419388,-0.030569275841116905,-0.03384579345583916,-0.06437426060438156,-0.05647455155849457,0.9634161591529846,0.9516797065734863,0.0
848,0.9453920722007751,-0.0197390578687191,-0.019908364862203598,-0.00793039333075285,0.0006913341931067407,0.0377347432076931,0.011068630032241344,0.024004274979233742,0.03399650380015373,0.016649043187499046,-0.018395256251096725,-0.04056414216756821,-0.06386079639196396,-0.030343569815158844,-0.03411417454481125,-0.011900256387889385,-0.0072915093041956425,0.008724446408450603,-0.03431541100144386,-0.04478913173079491,0.9554681777954102,0.9873924255371094,0.0
849,0.9242455363273621,-0.01993321068584919,-0.0007879263139329851,-0.010839460417628288,-0.005613899324089289,0.006873694248497486,0.013783708214759827,0.014540589414536953,0.01409049704670906,0.012399137020111084,-0.04024733975529671,-0.02109060250222683,-0.05663860961794853,-0.018013734370470047,-0.0072104185819625854,0.02589365653693676,0.03279641643166542,-0.008592127822339535,-0.03869964927434921,-0.030195755884051323,0.9702242612838745,0.9727120995521545,0.0
850,0.8950287103652954,-0.028156772255897522,-0.0031032853294163942,0.025952406227588654,0.00820118561387062,0.0016818380681797862,0.02221119962632656,-0.022870130836963654,0.0017473486950621009,0.03089829906821251,-0.011911114677786827,-0.005547707434743643,-0.04964965581893921,-0.017429666593670845,-0.012170610018074512,-0.03389282524585724,-0.028598951175808907,-0.027310792356729507,-0.006145535036921501,-0.025647297501564026,0.9679583311080933,0.9521971344947815,0.0
851,0.9128971099853516,-0.007056164555251598,0.0005394723848439753,-0.0015655927127227187,-0.0193004310131073,0.027717141434550285,-0.0035017081536352634,-0.0649506151676178,-0.07587113231420517,0.0014866794226691127,0.06640023738145828,-0.01374084409326315,-0.05211808159947395,0.011562908068299294,0.019432872533798218,0.0014323823852464557,-0.02290632203221321,-0.03833050653338432,-0.015700777992606163,-0.006642054300755262,0.9588257670402527,0.9611727595329285,0.0
852,0.9368994235992432,-0.0028880962636321783,-0.033016230911016464,-0.03257787227630615,-0.039412181824445724,0.04026307538151741,0.03285619989037514,-0.02440028078854084,-0.04535944014787674,0.047248322516679764,0.09839380532503128,0.03188439458608627,0.001445807283744216,0.012168153189122677,0.036659710109233856,0.03112507052719593,0.043740756809711456,0.020758260041475296,-0.0064089675433933735,0.028658131137490273,0.949723482131958,0.9616514444351196,0.0
853,0.9309812784194946,-0.019171973690390587,-0.007110823877155781,0.011160716414451599,-0.0042870016768574715,-0.01410458143800497,-0.004141249228268862,-0.013366425409913063,-0.01806480623781681,0.0566699355840683,0.03394116088747978,0.011077670380473137,0.003363672411069274,0.022231686860322952,0.011278975754976273,-0.01519339345395565,0.022139620035886765,0.0134922219440341,-0.026362087577581406,0.02018677070736885,0.959906816482544,0.9670209884643555,0.0
854,0.9206521511077881,0.007697506807744503,0.02156311646103859,0.05346699059009552,0.0501476414501667,-0.004150858148932457,0.0004108671273570508,-0.025048520416021347,-0.024301273748278618,0.0029435514006763697,-0.05196037515997887,-0.019879603758454323,-0.011638671159744263,0.007433027029037476,-0.0062281969003379345,-0.016988176852464676,0.020229537039995193,-0.007867556065320969,-0.04664243757724762,-0.00617201579734683,0.9593551754951477,0.957801342010498,0.0
855,0.9484490156173706,0.04686354845762253,0.02329733781516552,0.04454286769032478,0.01778864488005638,-0.03534841537475586,-0.03746306151151657,-0.04065733775496483,-0.010756826028227806,0.02255682460963726,-0.04202743619680405,-0.008455982431769371,0.04798443987965584,-0.006647918839007616,-0.014351527206599712,-0.024622861295938492,-0.0028801539447158575,-0.009539688006043434,-0.005819984246045351,0.01952330395579338,0.9468560814857483,0.9531146883964539,0.0
856,0.9092994332313538,-0.014092602767050266,-0.010152986273169518,0.031400322914123535,0.04544620215892792,0.03241203725337982,-0.03082146868109703,-0.004981594160199165,-0.019039874896407127,0.010714885778725147,0.010445531457662582,0.022917799651622772,0.033824630081653595,-0.00143140007276088,-0.01531454361975193,-0.030968543142080307,0.01840847358107567,-0.0034802607260644436,-0.022978980094194412,-0.014766661450266838,0.951987624168396,0.9479023218154907,0.0
857,0.9055818915367126,-0.015729688107967377,-0.013608288951218128,0.04660487174987793,0.06983354687690735,0.04964997246861458,0.008364374749362469,0.033349741250276566,-0.020838217809796333,0.006364331115037203,0.00800140481442213,-0.02305145375430584,0.016304397955536842,0.00524855125695467,-0.020610196515917778,-0.0004471631837077439,0.012511322274804115,0.005005912389606237,-0.01805095374584198,0.028142960742115974,0.9489811658859253,0.9380480051040649,0.0
858,0.8927741646766663,-0.023167483508586884,-0.015158391557633877,0.04072184860706329,0.0019322865409776568,0.019639665260910988,0.002399742603302002,0.011673512868583202,0.05246500298380852,0.018040884286165237,0.03066779300570488,0.005927552003413439,-0.012009890750050545,-0.038394685834646225,-0.03541511297225952,-0.0027400364633649588,0.002216269727796316,0.013803389854729176,-0.012087922543287277,0.0030414843931794167,0.9511047601699829,0.9350590109825134,0.0
859,0.9162591099739075,-0.0108915064483881,-0.020934686064720154,0.019151251763105392,0.009817884303629398,0.03461674228310585,0.04561091959476471,0.027450885623693466,0.06462712585926056,0.024379145354032516,0.00566181680187583,0.025572288781404495,0.05384267494082451,-0.0006221462390385568,-0.03375694900751114,-0.027109431102871895,0.012473780661821365,-0.0018018359551206231,-0.04628243297338486,0.0033983357716351748,0.954843282699585,0.9467977285385132,0.0
860,0.9076068997383118,-0.04232810065150261,-0.054638639092445374,0.0028904855716973543,0.005408456549048424,0.007853473536670208,0.03249150887131691,0.027342265471816063,0.006454005371779203,-0.0008821398951113224,1.5765142961754464e-05,-0.009623248130083084,0.015776485204696655,-0.029695160686969757,0.010595142841339111,-0.01553594321012497,0.01604115217924118,-0.008335208520293236,-0.03605670481920242,0.020342864096164703,0.9608450531959534,0.9585061073303223,0.0
861,0.8914834260940552,-0.04450209438800812,-0.010136319324374199,0.016858065500855446,-0.004250736441463232,-0.02522735670208931,-0.02439059317111969,0.011254134587943554,0.012621230445802212,-0.006685188971459866,-0.023597680032253265,-0.015086856670677662,0.0017877895152196288,-0.03836892172694206,0.010566133074462414,0.022036485373973846,0.054800163954496384,0.061717692762613297,-0.03369147703051567,0.013785959221422672,0.9711328148841858,0.9584686160087585,0.0
862,0.9059523344039917,-0.01740691438317299,-0.017878584563732147,0.03636404126882553,0.020878352224826813,0.019066838547587395,0.014405404217541218,0.01566315069794655,-0.014328686520457268,-0.005302887409925461,-0.002809101715683937,0.024214522913098335,0.004182050470262766,0.017299175262451172,-0.0005719775217585266,0.01361272856593132,0.0472300685942173,0.07523637264966965,0.010100473649799824,0.044297147542238235,0.9496341943740845,0.945451021194458,0.0
863,0.9226537942886353,-0.011286034248769283,0.00025734343216754496,-0.0018808537861332297,0.015136766247451305,0.003961685113608837,0.005157032515853643,-0.0031055116560310125,-0.014106028713285923,-0.0030762965325266123,-0.0015757428482174873,0.007137239910662174,0.0017566910246387124,-0.01977693662047386,-0.0507487952709198,-0.027339328080415726,-0.01993015967309475,0.04404096677899361,0.05719142407178879,0.03549442067742348,0.9713423252105713,0.9612768888473511,0.0
864,0.9225821495056152,-0.0073403120040893555,0.007300261408090591,-0.008492770604789257,0.005758061073720455,-0.018885057419538498,-0.018197333440184593,-0.028510328382253647,-0.045072007924318314,-0.04109825938940048,-0.044564105570316315,0.020366031676530838,0.05285956710577011,0.005281694233417511,-0.04546906054019928,-0.024924386292696,-0.026220327243208885,0.024311887100338936,0.07447896897792816,0.02466508559882641,0.9724411368370056,0.965549886226654,0.0
865,0.9150286316871643,0.020503070205450058,0.0332656130194664,0.011390539817512035,-0.01245122216641903,-0.01975461281836033,-0.004372428171336651,0.005089077167212963,-0.009076083078980446,-0.021142473444342613,-0.029824454337358475,0.000896388606633991,0.034877002239227295,-0.021715715527534485,-0.04149700328707695,-0.024895796552300453,-0.02342265471816063,0.004477930720895529,0.04518129676580429,0.027538813650608063,0.9610214829444885,0.9531074166297913,0.0
866,0.917635440826416,-0.001589552965015173,0.015883194282650948,0.0529431477189064,0.0050745862536132336,-0.03068898804485798,-0.021850351244211197,-0.02375888079404831,-0.02779441699385643,-0.03978580981492996,-0.006120705511420965,-0.0057399640791118145,0.021911293268203735,-0.031637631356716156,-0.024217767640948296,-0.035536982119083405,-0.013924740254878998,0.013755775056779385,-0.005838518496602774,0.01212380826473236,0.9604180455207825,0.95733243227005,0.0
867,0.9267566204071045,0.01604028046131134,0.010266439989209175,0.01760178618133068,0.005376758519560099,-0.010468875989317894,-0.020618606358766556,-0.03327781334519386,-0.03894525021314621,-0.016386741772294044,-0.0012582829222083092,-0.009766640141606331,0.03184271603822708,0.025623604655265808,-0.010046126320958138,-0.04826769977807999,0.01170293241739273,0.07760301232337952,-0.006857091095298529,-0.03719765692949295,0.95710688829422,0.9537710547447205,0.0
868,0.8808325529098511,-0.04612605646252632,-0.005427265074104071,0.019549759104847908,-0.006777657195925713,-0.015437251888215542,-0.04238281399011612,-0.01383892260491848,-0.0023931206669658422,0.01013556681573391,0.006616048980504274,-0.004740628879517317,-0.016963759437203407,-0.0032716591376811266,-0.024372894316911697,-0.008031626231968403,0.025547334924340248,0.04626743495464325,0.03126690909266472,-0.00595122529193759,0.9690037965774536,0.9430932998657227,0.0
869,0.9203387498855591,0.00339873437769711,0.026483139023184776,0.01734592765569687,-0.015332520008087158,-0.01200901623815298,-0.028369901701807976,-0.05024655535817146,-0.013753164559602737,-0.011711648665368557,-0.014132807962596416,-0.02411862462759018,-0.05569905415177345,-0.032661374658346176,-0.006199781782925129,0.02608112059533596,0.049635011702775955,0.02096450701355934,0.019166039302945137,-0.010349970310926437,0.962790846824646,0.9602948427200317,0.0
870,0.9389906525611877,0.037796977907419205,0.004671359900385141,-0.019231954589486122,-0.015179868787527084,-0.037168774753808975,7.78293251642026e-05,-0.016462570056319237,-0.027396004647016525,-0.011676319874823093,-0.04731673374772072,-0.04750823974609375,-0.012083377689123154,-0.006242417264729738,0.006793320644646883,0.040460992604494095,0.05258897319436073,-0.000376951415091753,0.0017612858209758997,-0.020351551473140717,0.9581912755966187,0.9485872387886047,0.0
871,0.951795220375061,0.0312312263995409,-0.037957966327667236,-0.010799904353916645,-0.009904746897518635,0.018028952181339264,0.002917452249675989,-0.036694012582302094,-0.05431902036070824,0.010364452376961708,0.008094677701592445,0.0048744166269898415,0.010183502919971943,0.017478782683610916,-0.005691403057426214,-0.035074636340141296,-0.013076375238597393,-0.04641050472855568,-0.017605405300855637,-0.0029877214692533016,0.931654155254364,0.9529995322227478,0.0
872,0.9496689438819885,0.017709458246827126,-0.002013998106122017,0.026807701215147972,0.004825847689062357,-0.033079687505960464,-0.06897446513175964,-0.042826756834983826,-0.013095221482217312,-0.015830229967832565,-0.017250699922442436,0.003408106043934822,-0.04025176167488098,-0.021741244941949844,-0.006387379951775074,-0.014228042215108871,0.002125594997778535,-0.014996596612036228,0.020845377817749977,0.004857922904193401,0.9439976215362549,0.9573043584823608,0.0
